otu	cat_var	comparison	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.hts	rab.win.msm	diff.btw	diff.win	effect	effect.low	effect.high	overlap	rab.win.pwid
Streptococcus_anginosus_group	risk_group	msm-pwid	0.3125846398592273	0.5581839436243649	0.2838272823374528	0.528019035154889	-1.8978374596327807	NA	-1.9460858175009594	4.661013152229906	10.942806923622728	0.5374919629905113	-3.606717696384347	5.8607528765606345	0.3302182237401642	6.978820131040656
Streptococcus_australis	risk_group	msm-pwid	0.68925543842833	0.8236574403925675	0.5751529744653997	0.7550145353268135	-2.2533145974313644	NA	-2.228076779533943	-0.42421983198776125	8.47315065938118	-0.05329004616738542	-4.833940731728732	3.6922117449914866	0.46417448395161015	-2.905585215987424
Streptococcus_cristatus	risk_group	msm-pwid	0.40911276790906576	0.6110759961026393	0.4189150386217335	0.6182162480397956	-2.929301905420809	NA	-2.8971265908555157	-1.0180063331995566	4.471932054454024	-0.20464150052226332	-4.980450425771286	3.5571901418159992	0.3894081937288386	-3.8714124519772533
Streptococcus_gordonii	risk_group	msm-pwid	0.5211063136395924	0.7210643928509595	0.5800059146522908	0.7563992376331049	-2.273709655449288	NA	-2.285473258352777	1.4737225945368593	9.913086771095283	0.16757808599491036	-3.827542676438706	4.960661980186856	0.433021862011067	-1.4943154008531874
Streptococcus_infantis	risk_group	msm-pwid	0.22270003894729523	0.4426286125986369	0.3486272745151132	0.5606974023659551	-2.4818557578471943	NA	-2.420889401608129	-1.4684310617158545	5.339694374626594	-0.21664726445615617	-6.18518206528547	3.4301008452694517	0.35625012752421814	-3.584273471710892
Streptococcus_milleri	risk_group	msm-pwid	0.5625853819331792	0.73688735314559906	0.5425685056523509	0.7278724159691418	-2.929685253313325	NA	-2.928549623575547	0.44568757891607547	6.433477665129683	0.046571328425977374	-3.3997866116392648	7.3254372113915265	0.47352027069656477	-2.951467435494054
Streptococcus_mitis	risk_group	msm-pwid	0.6409988585658949	0.7968611246482968	0.49082001369075523	0.690828200602503	-1.675576443205884	NA	-1.6171944352551417	-1.3174307042393458	10.78188786253422	-0.10437904781159131	-4.834114942061903	4.929713267643041	0.44687504372671716	-2.916789280332031
Streptococcus_mutans	risk_group	msm-pwid	0.4064715836241942	0.6424823892511665	0.47055192015936836	0.668286571578127	-2.4830274320746923	NA	-2.503384796662953	2.0303914705728285	12.019528899972327	0.19581653762115458	-3.6054199847428867	8.38878556674952	0.4080997653952832	-1.697331882355165
Streptococcus_oralis	risk_group	msm-pwid	0.06639349633297412	0.22229511161517201	0.26512651627407646	0.4705677496464892	-2.101704771790768	NA	-2.036893351355072	-2.207656711083109	6.580649826731056	-0.299760160732577	-6.916875967250341	2.3210064972904614	0.3052961357654008	-3.7025646518726543
Streptococcus_parasanguinis	risk_group	msm-pwid	0.5802302487746845	0.7597238596667779	0.8360911168904904	0.9209665054672962	7.458532731286852	NA	7.358266864986567	0.3547663148178781	11.000429696052612	0.040054946501262276	-4.917658958772302	6.004355331811991	0.4797507952193932	8.269581778186021
Streptococcus_pasteurianus	risk_group	msm-pwid	0.3351290090534303	0.5429391009486461	0.40198592438752134	0.6015295274098649	-2.857802409985359	NA	-2.8234643365443155	-1.3158604682498272	4.6181490104367064	-0.24598430497479973	-6.701755782337671	2.5578275267762507	0.3862929318653382	-3.934061139259729
Streptococcus_salivarius	risk_group	msm-pwid	0.41660430695792267	0.6625077482127085	0.25309086373970663	0.5248637081660593	9.45370899748638	NA	9.626526703231507	-3.4929532801025713	12.759535962875397	-0.28557201937971954	-4.469715564916659	2.8357916369139247	0.3312501549818538	5.8395356607918565
Streptococcus_sanguinis	risk_group	msm-pwid	0.7259513200143342	0.8454363786067125	0.5679861758454503	0.7475932036244766	-2.1855906028500964	NA	-2.1630789660782686	-0.9784245440261934	10.31781186355819	-0.08315884742550696	-5.766327130830906	3.8547636738478954	0.45000004110097097	-2.96710868188992
Streptococcus_sobrinus	risk_group	msm-pwid	0.4233957092927171	0.6051990642231786	0.434294543355652	0.6182959670100991	-3.0018314231228818	NA	-2.961014064731483	-1.2057367363291238	4.385020657150186	-0.2330730353054255	-5.601403699974693	3.0590546142415267	0.3956387175287558	-3.990532329307344
Streptococcus_sp_A12	risk_group	msm-pwid	0.7292393309136495	0.8470303059540136	0.5767905439308461	0.7593916261561146	-2.5132972883579523	NA	-2.491835790802284	-0.10938002610039277	8.960565340843257	-0.010539750922987683	-3.8012233173945784	5.170538984460724	0.48909658203092066	-3.1328709336357345
Streptococcus_sp_F0442	risk_group	msm-pwid	0.4016139638496106	0.590714855065075	0.4289770251923103	0.610814574359085	-2.824800031325678	NA	-2.7840783965975717	-1.2232847029235234	4.412872185494674	-0.2316226730746479	-5.989220328234443	2.7270674005417854	0.3738318846766391	-3.92140150489252
Streptococcus_thermophilus	risk_group	msm-pwid	3.442371581840516e-4	0.0036021070630676494	0.044092254318616256	0.21822721397578193	7.9884488093140265	NA	7.123047358200552	8.160276146606716	8.316118786440882	0.7025848525116045	-1.5981805447834865	11.289960980006665	0.22429938579761688	12.648214468002228
Streptococcus_vestibularis	risk_group	msm-pwid	0.7084473086422727	0.8364952385686228	0.6066857625930081	0.7735709485494602	-2.5714435055399676	NA	-2.556164742355575	-0.03831022869817602	8.866562886157306	-0.006289477951662733	-4.939062936398336	7.120222402701201	0.49532710658321233	-2.97349097121894
Catabacter_hongkongensis	risk_group	msm-pwid	0.373929885996677	0.579447046014879	0.41326970755979164	0.6095095454179139	-2.807831551334001	NA	-2.7635948005306883	-1.1174294918796956	4.980005174904029	-0.19774886466918212	-5.663270641566044	2.9989445682844327	0.396875087651635	-3.8370843264099523
Christensenella_minuta	risk_group	msm-pwid	0.3207527820391957	0.5701255683133158	0.34337992988051963	0.5570435184163121	-2.7055141800098053	NA	-2.732071496856836	2.5398713785969917	8.543459445392505	0.3077558605741476	-2.180048741678784	10.476072137425161	0.33644874624878474	-1.3252174425349814
Butyricicoccus_pullicaecorum	risk_group	msm-pwid	0.4165336494039596	0.6151590745024568	0.4293891540683347	0.61972717181371	-3.013235853044934	NA	-2.979844077204506	-0.8871644181076199	4.378431734374113	-0.14559681496264276	-5.308347619263332	3.807282054457333	0.4267913377622255	-3.8212959255112704
Clostridium_bolteae_CAG_59	risk_group	msm-pwid	0.2790781414096832	0.49580384791003734	0.3798593562167792	0.5788451855878057	-2.673710456344466	NA	-2.6390907073513237	-1.6643664566178415	5.019656640962815	-0.2522032797419659	-7.3459215506679705	3.291739792274607	0.35625012752421814	-3.8515026564922383
Clostridium_disporicum	risk_group	msm-pwid	0.22831293221684362	0.4392188459779811	0.38261897316135274	0.581698352878152	-2.558042438717587	NA	-2.5171714630644306	-1.791761194850892	5.137020704903616	-0.26349769175862153	-6.508554481654501	2.427467759951957	0.3426792689366894	-3.7822331157159628
Clostridium_paraputrificum	risk_group	msm-pwid	0.4597880796291898	0.6540117268369606	0.47017691439060416	0.6557161255510118	-3.005675362461938	NA	-2.9799032384879798	-0.5635204469040431	4.508123070668317	-0.11867704991232039	-6.593053046986803	3.5119535711609893	0.440625049010451	-3.826236263165873
Clostridium_perfringens	risk_group	msm-pwid	0.44888349499644	0.6385685193235568	0.46251973234443694	0.6525741719767177	-2.967293658816118	NA	-2.927200986218395	-0.8531402278941371	4.372456888205319	-0.1815814507195498	-6.3440289894588195	2.6749048684027548	0.4000000847707263	-3.79422389967883
Clostridium_sp_CAG_167	risk_group	msm-pwid	0.32815495123223054	0.5383342291945	0.4128671725035078	0.6044027440748745	-2.7865051925932978	NA	-2.7475633746615404	-1.0435029119144783	4.895620673202927	-0.18251295434899364	-6.225237077140604	2.6840602874139434	0.40312508191166463	-3.7236731895874016
Clostridium_sp_CAG_242	risk_group	msm-pwid	0.3167476094035582	0.5750640310363608	0.4271000189773409	0.6363154599087858	-2.7042683823316995	NA	-2.7296387832993076	2.298949101807999	13.521678894821264	0.25605862078954184	-2.703719194873342	12.655093265932969	0.38750009643436345	-1.9762959265587217
Clostridium_sp_CAG_253	risk_group	msm-pwid	0.3769029985613278	0.5773633471036536	0.41463675485640084	0.6128808530068998	-2.8636350687961833	NA	-2.8238679277890437	-1.1935491503464135	4.532444068938998	-0.16440123823402586	-6.620769167572527	3.9334790723939315	0.37187511159579656	-3.752783609015438
Clostridium_sp_CAG_299	risk_group	msm-pwid	0.26764791446436237	0.524573552460458	0.3438528300552091	0.5582607945178583	-2.981882163891953	NA	-3.0162259576418684	2.4409163737216275	11.02913559639952	0.2783144406665874	-2.89794540291245	9.654365081733644	0.37694714643203736	-1.7809070754373213
Clostridium_sp_CAG_413	risk_group	msm-pwid	0.22681233313753335	0.4333115464124535	0.3797915237765581	0.5861712725333106	-2.6902927841857647	NA	-2.655384744946499	-1.178249180762439	5.291555889251825	-0.15865763252486081	-6.460123498054742	2.524392201237842	0.3593751242704127	-3.783713852076108
Clostridium_sp_CAG_510	risk_group	msm-pwid	0.2693745071846962	0.48143858042970533	0.3916773152651716	0.5909188809594348	-2.838294093945832	NA	-2.794901793391217	-1.2298527107418202	4.757274344255121	-0.2269703505561625	-7.106721063172344	2.359838387576678	0.3625001210518601	-3.8024509117677248
Clostridium_sp_CAG_58	risk_group	msm-pwid	0.24643747784730388	0.5082464246277093	0.2703585817874453	0.5158955247831912	-2.021072625004418	NA	-2.077087383875906	6.974151021549956	14.663798206963882	0.5396853158145571	-3.6481881630095305	12.107595556642774	0.3457945303441507	9.913263666654984
Clostridium_sp_CAG_590	risk_group	msm-pwid	0.14057851485945783	0.3408434022408067	0.3386519525043288	0.5478875014716315	-2.635713222331722	NA	-2.5712975474791087	-2.0658908001092495	5.085350037350496	-0.3047329951592868	-8.79974021192723	2.5814218847905144	0.33333348497129445	-4.025361946520071
Clostridium_sp_CAG_632	risk_group	msm-pwid	0.1295515817397099	0.32030337921680807	0.31421193211930387	0.5137595044409007	-2.582925691363128	NA	-2.5257732018742995	-1.6885162357766017	5.506560590100429	-0.2458245635969596	-9.180996436299079	1.992998573024527	0.3593751242704127	-4.006732811741234
Hungatella_hathewayi	risk_group	msm-pwid	0.7551304615619034	0.8629945588136184	0.5560240453615845	0.7443210534934579	-2.619460059220991	NA	-2.602829898838852	-0.42631031577466594	9.150995205117372	-0.04464807252805276	-6.511879911775661	6.519812995677276	0.47663553295576233	-3.098008903185841
Lactonifactor_longoviformis	risk_group	msm-pwid	0.37212070230824096	0.5862383765822877	0.3771966298533539	0.577495299670175	-2.8649837659902637	NA	-2.816151266640043	-1.4260242378286403	4.358146707432269	-0.24975252369464482	-6.6809358846215	3.1149263616852467	0.3738318846766391	-3.963927811552024
Eubacterium_sulci	risk_group	msm-pwid	0.4464006795956741	0.6264023174874451	0.457475898797752	0.6397895309199457	-3.0062462300866066	NA	-2.97443079489463	-0.9873247215118219	4.4695759690004415	-0.19605704321721318	-4.885280119087451	2.6662837573386855	0.3800624082159602	-3.647466180448218
Mogibacterium_diversum	risk_group	msm-pwid	0.676098772516011	0.8114803819171101	0.5644387556887763	0.7450906173197335	-2.6582955589745154	NA	-2.644791394262219	0.18639381992093895	8.0504460546824	0.01986149702058807	-3.0468309424998443	4.0999470952300685	0.48125001528022465	-3.02197497925561
Bacteroides_pectinophilus	risk_group	msm-pwid	0.2500579735604293	0.46102764490472253	0.38730826145088476	0.5896010983828764	-2.790336475973149	NA	-2.7459049774591318	-0.8891604903254109	4.814925591864181	-0.15889682499822766	-7.317639062938626	3.2518147131319872	0.4205608135726871	-3.862271176866855
Intestinimonas_butyriciproducens	risk_group	msm-pwid	0.642395097235157	0.7998842159606536	0.6627826820908441	0.8197202727656311	-1.553872473678748	NA	-1.553369083396559	0.5224241509478205	12.429083929606238	0.04105707758566812	-3.458903324022324	5.827792100889659	0.47812501783599876	-1.5648875864873126
Lawsonibacter_asaccharolyticus	risk_group	msm-pwid	0.47369290173088996	0.695382709140282	0.21829989794966914	0.480396738225856	0.3626204209296482	NA	0.28165357846981287	2.5069158905419995	14.025193760481399	0.22053684206688706	-6.356340118175913	11.368135884941028	0.3426792689366894	12.317280182089693
Anaerofustis_stercorihominis	risk_group	msm-pwid	0.447988090065583	0.6404108355772913	0.4448024241097125	0.6338334740520782	-3.016112141038942	NA	-2.9897123572872086	-0.7016457979303254	4.271426450416053	-0.13866608860328428	-5.5194897257935125	3.2775735881993273	0.4049845033974679	-3.661397091213198
Eubacteriaceae_bacterium_CHKCI005	risk_group	msm-pwid	0.42619593882947104	0.6207016805198093	0.4164534556574532	0.6164119159179938	-2.9499421108336836	NA	-2.921610782001382	-0.8248039112644641	4.310488642381136	-0.19899541440401092	-5.549508322302959	3.31282035593684	0.4187500679145445	-3.8683593170586814
Eubacterium_callanderi	risk_group	msm-pwid	0.612233942913336	0.7771091053788454	0.5994056732477967	0.7710119100596892	-2.744742516037027	NA	-2.739030230809785	0.07033549600061839	7.787112663737089	0.0052085238239924034	-4.0430310074483025	9.53294169102087	0.49221184430633236	-2.9650526586359174
Eubacterium_coprostanoligenes	risk_group	msm-pwid	0.35625776506733264	0.5699644466372418	0.4127868410748802	0.6198689041332842	-2.8585549812610527	NA	-2.8187691744201544	-1.1289516248904512	4.58922546885149	-0.20794390864864934	-5.836878653660958	3.2414337147051397	0.3906250934825406	-3.783547653237397
Eubacterium_dolichum_CAG_375	risk_group	msm-pwid	0.40383831658632496	0.5999486793762546	0.46126039794544166	0.6420438695028147	-2.8095480233384524	NA	-2.770352434596589	-1.3104646434356688	4.663223327625142	-0.22007989307633485	-6.18503968422926	2.722982186670667	0.3489097917920627	-3.5987169702276116
Eubacterium_eligens	risk_group	msm-pwid	0.8540817456732857	0.9197857865174708	0.84491260975164	0.9259089316874304	13.13899167533777	NA	13.168897920661848	-0.580051478398941	13.65695729232901	-0.055940946584122395	-8.549910471212453	6.552024405520419	0.4454829106640915	12.918853508540533
Eubacterium_hallii	risk_group	msm-pwid	0.6712720969867564	0.8166300773423617	0.7453686215014729	0.8750806476716967	15.314978957962222	NA	15.300304954525092	0.23411141072540875	3.779978371728885	0.02163744553380465	-18.821863619145603	7.778549520829578	0.46250003069010426	15.437505933890806
Eubacterium_limosum	risk_group	msm-pwid	0.24324200256040698	0.4554909354412012	0.3522605906908339	0.5603875698479269	-2.6210583575595905	NA	-2.5619789630320433	-1.3004603504618064	4.90731035824944	-0.206252611316878	-7.991720574337571	2.411138502455443	0.3738318846766391	-3.7487705417132613
Eubacterium_ramulus	risk_group	msm-pwid	0.7822410555027285	0.8789474809485734	0.5924363986582797	0.7907903434742125	12.048140780864143	NA	11.960471425142766	0.8588720348142873	13.650126381063863	0.06769148232054867	-9.802958258656865	9.002359863562331	0.412500073457039	12.79143970742751
Eubacterium_sp_An11	risk_group	msm-pwid	0.4223518498577158	0.6173485193120519	0.37615670236053333	0.5839076940388795	-2.9528148806279724	NA	-2.9102502558189567	-1.321468563571413	4.41314808096277	-0.22863349363891688	-5.104527097316059	3.501108236507503	0.3894081937288386	-4.117003645888126
Eubacterium_sp_CAG_180	risk_group	msm-pwid	0.22662121848341044	0.5060624364768392	0.19430241661598902	0.4483208130472448	9.299170422770784	NA	10.094879409086257	-4.762634311118621	17.29103124857464	-0.40001982450762463	-13.358310340966264	3.547305755619485	0.323987701423463	-2.95614866271171
Eubacterium_sp_CAG_251	risk_group	msm-pwid	0.011701961767218745	0.0574442996876454	0.14528473495964186	0.34762964703403815	-1.4680862937312025	NA	-1.3536557675511318	-3.262033915959835	8.608927154136218	-0.40112140128505935	-10.768687324356833	2.0237832754957363	0.2710282716998655	-3.670367520931128
Eubacterium_sp_CAG_274	risk_group	msm-pwid	0.7098741740583336	0.8371759104695891	0.6166899115310898	0.7826476908216495	-2.806188201673981	NA	-2.7889945875505653	-0.34220501883881305	7.0182068370966135	-0.03411529365588793	-6.433889809949659	7.191791400559667	0.4797507952193932	-3.3702495682971385
Eubacterium_sp_CAG_38	risk_group	msm-pwid	0.84869600852814	0.915810017986018	0.6740798474496875	0.8288067128284187	-0.2829030483418542	NA	-0.23426120707344644	-1.3651619186566197	14.2037180683124	-0.09330103792382186	-3.543012918178255	4.828910569756124	0.43437505434169077	-1.8629378503452099
Eubacterium_sp_OM08_24	risk_group	msm-pwid	0.35862578298221603	0.5666191325877507	0.37459512368638254	0.5753849712606836	-2.8446830997245414	NA	-2.803000696902842	-1.2000005560524691	4.4508443160276965	-0.21140013275769895	-5.115760907653287	3.388066578169662	0.38125010241548407	-3.899526686578426
Eubacterium_ventriosum	risk_group	msm-pwid	0.5216033482361749	0.722639999518231	0.5705623881554113	0.7596521165719703	-1.039130208613635	NA	-1.078149069295776	2.2435369854641145	14.030498543393367	0.2034706980104538	-3.743396825823994	5.675712159741201	0.4000000847707263	7.8822531091573325
Anaerostipes_caccae	risk_group	msm-pwid	0.41212881889501163	0.6198958985638803	0.4055469026168025	0.6166635651570511	-3.003480268903969	NA	-2.9663482932692844	-0.6968950074897737	4.615330305836869	-0.13375026558142106	-5.183867442333699	3.5045256533630194	0.42812505972599474	-3.8799488328388776
Anaerostipes_hadrus	risk_group	msm-pwid	0.018220391908453107	0.10028957702533252	0.43500472373860904	0.687376388741316	14.55432421105077	NA	14.487779014633976	0.7557365082689786	2.7460447696304886	0.14828281216764075	-3.231958446485793	13.028463444264805	0.4112150274125067	15.712307081535403
Anaerotignum_lactatifermentans	risk_group	msm-pwid	0.49163207674000015	0.700478245080905	0.5263029032465644	0.711821584658857	-2.9863082948589614	NA	-2.997019313811405	0.46842529627745577	6.376746711722554	0.04983228754758719	-3.2252187775694328	8.613752875966611	0.4517134350574153	-2.708353876910536
Blautia_coccoides	risk_group	msm-pwid	0.3371390755224361	0.5504771327454063	0.3979213181737444	0.6009661085752733	-2.9222932811567635	NA	-2.878699041460699	-0.8720845674902407	4.432673675162119	-0.19920707248255118	-6.839849017503645	3.573544305245651	0.4112150274125067	-3.889077096797287
Blautia_hansenii	risk_group	msm-pwid	0.3797746786726929	0.5820266688623406	0.4178537894768076	0.60838914903175	-2.8685776699465233	NA	-2.8365670746630567	-1.0376704774118206	4.7537297144855835	-0.16388211804212394	-6.217265813948573	3.1287429605568953	0.3956387175287558	-3.8389329684072795
Blautia_hydrogenotrophica	risk_group	msm-pwid	0.6016273594987114	0.7702434065977213	0.5849617744545755	0.7610170808126817	-2.866318867887916	NA	-2.8602485844793897	0.3172001616770572	7.050261423658823	0.04196547940859846	-4.09361426594254	6.3277841058036985	0.46728974619388075	-3.0855514376407083
Blautia_obeum	risk_group	msm-pwid	0.9008731185466295	0.9445894576754504	0.19979930687822886	0.4756291549762027	13.991797494048594	NA	13.958138313027217	1.411198778012583	4.086331448285873	0.16328586137863715	-13.94106576205727	10.976184650237242	0.33644874624878474	15.400672597099113
Blautia_producta	risk_group	msm-pwid	0.3610237199712898	0.5988333660639693	0.3706432573809562	0.5808189458334279	-2.702009833796467	NA	-2.729262047052279	2.7456791627639037	8.608299275815183	0.3233100589370102	-2.0940955850106184	7.628949650341653	0.36875011471570956	-1.4249776031505714
Blautia_sp_CAG_257	risk_group	msm-pwid	0.464580254223908	0.6805159927901132	0.4725719007147347	0.6723735885976149	-2.5776805984727815	NA	-2.6041850126645514	1.70034874716076	10.4935195457313	0.17852741468125652	-5.188527240674405	9.282518078941884	0.42812505972599474	-1.5006206772706019
Blautia_wexlerae	risk_group	msm-pwid	0.41832377608803795	0.6647741946041955	0.9577000438143145	0.9780367307326746	13.396083853788443	NA	13.407022200285098	0.0560659075552179	4.586992927595896	0.006589489694749876	-3.6420192247678207	7.496188482478297	0.4937500050870404	13.311433172682037
Ruminococcus_gnavus	risk_group	msm-pwid	0.23555835205232536	0.49394255341799015	0.19778739817778082	0.4536965182752955	-1.6075399359172273	NA	-1.7067767981330366	6.558533511132076	9.811004854779021	0.5254564031162032	-3.5774191810289775	7.624547506787209	0.3156251736573276	5.39817774814907
Ruminococcus_torques	risk_group	msm-pwid	0.6012211189748998	0.7788789875076284	0.18909089630123777	0.4638127639177958	15.874768486254126	NA	15.955631418857076	-1.2650680658673128	6.529795099493141	-0.1123373103101781	-18.8035855524609	11.692033542112071	0.34375014091747413	14.9376764423191
Butyrivibrio_crossotus	risk_group	msm-pwid	0.07140750005428748	0.2287676666968954	0.3272540292213998	0.5336002222683783	-2.4363672081685355	NA	-2.3708161425742382	-1.971168711519141	6.256108895465287	-0.23520936292167388	-8.612002095518491	2.170191395657339	0.32812515861404257	-3.7454778320606312
Butyrivibrio_sp_CAG_318	risk_group	msm-pwid	0.045028630549977994	0.16740390921035408	0.2943247976365244	0.4939482362274223	-2.270543935284895	NA	-2.2079207065547752	-1.86436649738914	6.568565307496387	-0.19886302399527284	-6.730339237715701	2.034438640330198	0.33750014785993343	-3.8806850240222754
Coprococcus_catus	risk_group	msm-pwid	0.9109090391001154	0.9504788018400986	0.8546614716569162	0.9286467473586676	13.442164220340153	NA	13.427932094675516	0.17992415627201463	7.367686176701641	0.012085708304849525	-15.961615525053775	15.625097556280945	0.47187502296075406	14.050567526752115
Coprococcus_comes	risk_group	msm-pwid	0.5247509367673038	0.7335084355901366	0.2024671503178971	0.47716861135063965	15.562760437593578	NA	15.585173294296904	-0.9411303126046935	3.750544745201508	-0.1193128111535143	-15.198441396206743	12.105218543726274	0.35514031480383496	15.082582293231727
Coprococcus_eutactus	risk_group	msm-pwid	0.7646594448940583	0.8691824611103361	0.5372621669274722	0.7295347319897703	-1.6843971391896915	NA	-1.6247941448774945	-1.3484749026645986	16.641044405247	-0.08081397919788566	-7.307465534149889	4.479338692284773	0.4112150274125067	-3.0215648827107824
Dorea_formicigenerans	risk_group	msm-pwid	0.4880819804202276	0.7119988966672592	0.06611027867253536	0.271834061465832	15.023267126276771	NA	15.054537415998324	-1.3038612328455397	3.429386876665639	-0.15283077543125323	-19.048420091257324	9.108118520263668	0.2803740518583275	13.933156696778724
Dorea_longicatena	risk_group	msm-pwid	0.5676784734627	0.7580539325739278	0.34493282136879805	0.6110502752549943	16.599068730357317	NA	16.613969078754756	-0.6233485456148999	3.343683146938437	-0.06017700080626304	-21.103757364479033	10.495454775367783	0.3906250934825406	16.28385042516504
Dorea_sp_CAG_317	risk_group	msm-pwid	0.6464994985038828	0.7998762852759781	0.5732657228878585	0.7516703590812494	-2.677197512881186	NA	-2.6667507826911425	-0.23356166533894118	8.17003668388593	-0.018224198783936888	-5.0460505403899525	7.60998124653013	0.48598131975756614	-3.033156954411586
Eisenbergiella_massiliensis	risk_group	msm-pwid	0.3143555899439137	0.5678742704561108	0.39221281479087555	0.593047630080927	-2.819636814570842	NA	-2.845909911936733	2.6875876060520785	10.790242012701952	0.3140778760897133	-2.727604381807475	11.139132161131663	0.3656251178673501	-1.600057868458773
Eisenbergiella_tayi	risk_group	msm-pwid	0.3647109648371823	0.6117529251936704	0.47111393209778674	0.6776022511568903	-2.717330817125527	NA	-2.732476476306939	2.0942168362458347	11.218588619567573	0.2123837426605963	-5.11395689167582	12.23495446949731	0.4000000847707263	-2.024541011123583
Fusicatenibacter_saccharivorans	risk_group	msm-pwid	0.673972159472992	0.81778802442562	0.7679809800557387	0.8883671734090212	15.61270782469745	NA	15.572462110246317	0.2719459761228107	3.135356795844185	0.024270353073046837	-16.48804273372208	9.504852447439166	0.46728974619388075	15.89087673803144
Clostridium_aldenense	risk_group	msm-pwid	0.3065825054793517	0.5193615045550981	0.3941954869677644	0.6011587821123476	-2.877408406674798	NA	-2.838753912953795	-1.1101556289392285	4.57044056113531	-0.17569481009171578	-6.514876410980972	3.0077903649789857	0.3862929318653382	-4.018362584120412
Clostridium_asparagiforme	risk_group	msm-pwid	0.37002992879381735	0.6092501397115004	0.4403430600433371	0.6410192520215169	-2.762462089610171	NA	-2.7866966906776085	2.0876017832076483	12.000061583350496	0.28754561077943314	-3.1944978485912383	8.052444324037825	0.3656251178673501	-1.799313694637064
Clostridium_bolteae	risk_group	msm-pwid	0.39099225180878583	0.6312704569455869	0.44972149045113824	0.6662828386009492	-1.6953917717483264	NA	-1.7481153469305948	2.891903813474248	12.422393392515755	0.32906861613989236	-4.276806266987875	12.26280074296474	0.3707166229508092	6.656478631559646
Clostridium_citroniae	risk_group	msm-pwid	0.12028667831017913	0.3495155299977366	0.12518205295002993	0.3665445100409294	-1.5333713498988164	NA	-1.6440452718367098	7.883301787883168	11.131487979369815	0.688036686217941	-2.2580436237522266	10.658502695055548	0.287500211053475	9.228032283728966
Clostridium_clostridioforme	risk_group	msm-pwid	0.48614844251786365	0.6984799505809651	0.5091750139996748	0.7011979898812711	-2.4274373783396523	NA	-2.448625791314635	1.6267850509662374	12.14089083758031	0.11860162081399965	-3.5512344457150853	7.612553166666181	0.4267913377622255	-1.6524762355338378
Clostridium_lavalense	risk_group	msm-pwid	0.1977375395558398	0.45818755023691377	0.1719586911294733	0.3998766379107116	-2.239571487748707	NA	-2.2930256065339805	9.091319259383962	12.128674671002472	0.6709592433812275	-3.2543120220216846	9.607561394918974	0.3000001937613479	9.061983650273001
Clostridium_saccharolyticum	risk_group	msm-pwid	0.6875720903134439	0.8250799513336656	0.607264493596494	0.7756223449500687	-2.616513009097689	NA	-2.6049681379870098	-0.17278186599398104	8.345575811663704	-0.016183902696489092	-5.016206098909133	10.146507165534913	0.48598131975756614	-3.0582231652094407
Clostridium_scindens	risk_group	msm-pwid	0.642929132770088	0.7930823418221756	0.6036246910047584	0.7639910485002066	-2.866641263149928	NA	-2.862988153905656	0.29121987411931016	7.60822036113694	0.029908501149541265	-3.6880249396622125	5.08173227903665	0.47812501783599876	-2.984748063706874
Clostridium_symbiosum	risk_group	msm-pwid	0.42493675691577826	0.6569014895838989	0.48758818844928653	0.6798256057430195	-2.436907365664826	NA	-2.452108232877931	2.3565076591343814	11.819327209338251	0.19291619927827017	-2.567130176544961	7.973396194988505	0.396875087651635	-1.4848034264085026
Lachnoclostridium_sp_An131	risk_group	msm-pwid	0.6017552120676827	0.7685078044014663	0.5453715938430393	0.7372652719374978	-2.969043677455163	NA	-2.9578116607532774	-0.030141104595726276	6.532038919221337	-0.0031637373764252952	-4.020648140333006	5.998690903561314	0.49532710658321233	-3.304421844689749
Lachnoclostridium_sp_An138	risk_group	msm-pwid	0.4508426866117598	0.648611631060487	0.44901873208430976	0.6415651388831971	-2.921274577832829	NA	-2.8937302243296585	-0.6988943659340165	4.655783479497371	-0.11833185116083167	-4.630979843450659	3.10323268230854	0.4218750651690979	-3.766669137605316
Eubacterium_rectale	risk_group	msm-pwid	0.08124496876132853	0.2988214161188444	0.01021735793033062	0.09732089699926157	16.543919341420718	NA	16.769746531277818	-12.489496141612342	15.557105640897692	-0.9246811783496593	-18.464804940482733	1.3332698374429661	0.14953326745910991	-1.6665516422589999
Lachnospira_pectinoschiza	risk_group	msm-pwid	0.7635459231476717	0.8683447394039709	0.8104217050066407	0.9056334322772355	1.7992705338124306	NA	1.5748390229672644	-0.1574006207756753	16.58366995812556	-0.009962289770391269	-6.3424486231334365	6.055206126711086	0.49532710658321233	11.409532201029387
Roseburia_faecis	risk_group	msm-pwid	0.7112031305897683	0.8394859552174193	0.5757019053264213	0.7806007805426691	14.308944420358653	NA	14.285999222740019	1.0188689510573967	15.356115143366694	0.0687478499116645	-4.678161695416351	8.57764981135283	0.44236764848313237	15.861650685878496
Roseburia_hominis	risk_group	msm-pwid	0.6707450301843981	0.8176022649352245	0.22442485118008568	0.4986052646872524	11.804075940690986	NA	11.728156768928043	1.1307521364726272	13.26032179342652	0.11236348175340292	-7.437733163417152	7.404750312521871	0.3582555763650984	13.507258516454652
Roseburia_intestinalis	risk_group	msm-pwid	0.6645965820291109	0.8137124532886384	0.667115664762018	0.8313118481978188	12.185018293241551	NA	12.241082246555637	-1.606768899567541	15.549887984966889	-0.09953646254254712	-7.667046752650079	4.290573571595112	0.43613712415594225	8.829866754211977
